0.000000000000000000e+00 0.000000000000000000e+00 3.277966477041191683e+04
0.000000000000000000e+00 0.000000000000000000e+00 3.277966477041191683e+04
0.000000000000000000e+00 0.000000000000000000e+00 2.671950222165009836e+04
0.000000000000000000e+00 0.000000000000000000e+00 2.671950222165009836e+04
0.000000000000000000e+00 0.000000000000000000e+00 2.725708950506858309e+04
0.000000000000000000e+00 0.000000000000000000e+00 2.725708950506858309e+04
0.000000000000000000e+00 0.000000000000000000e+00 2.381279474698001286e+04
0.000000000000000000e+00 0.000000000000000000e+00 2.381279474698001286e+04
0.000000000000000000e+00 0.000000000000000000e+00 2.332182885543405064e+04
0.000000000000000000e+00 0.000000000000000000e+00 2.332182885543405064e+04
0.000000000000000000e+00 0.000000000000000000e+00 2.084696475182597351e+04
0.000000000000000000e+00 0.000000000000000000e+00 2.084696475182597351e+04
0.000000000000000000e+00 0.000000000000000000e+00 2.188396842653513158e+04
0.000000000000000000e+00 0.000000000000000000e+00 2.188396842653513158e+04
0.000000000000000000e+00 0.000000000000000000e+00 2.044521392974539049e+04
0.000000000000000000e+00 0.000000000000000000e+00 2.044521392974539049e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.900542051691267989e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.900542051691267989e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.393236765553501391e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.393236765553501391e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.545889754381465173e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.545889754381465173e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.496211139385574279e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.496211139385574279e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.340793165191178923e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.340793165191178923e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.230909029405693400e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.230909029405693400e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.056874860954491487e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.056874860954491487e+04
0.000000000000000000e+00 0.000000000000000000e+00 8.490962503883691170e+03
0.000000000000000000e+00 0.000000000000000000e+00 8.490962503883691170e+03
0.000000000000000000e+00 0.000000000000000000e+00 7.035246792787545019e+03
0.000000000000000000e+00 0.000000000000000000e+00 7.035246792787545019e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.119932028705065932e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.119932028705065932e+03
0.000000000000000000e+00 0.000000000000000000e+00 7.749934159992738387e+03
0.000000000000000000e+00 0.000000000000000000e+00 7.749934159992738387e+03
0.000000000000000000e+00 0.000000000000000000e+00 1.479625389932153303e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.479625389932153303e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.520911964108156826e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.520911964108156826e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.572188653323924882e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.572188653323924882e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.081407610076653509e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.081407610076653509e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.032008946326326804e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.032008946326326804e+04
0.000000000000000000e+00 0.000000000000000000e+00 8.194697434348021488e+03
0.000000000000000000e+00 0.000000000000000000e+00 8.194697434348021488e+03
0.000000000000000000e+00 0.000000000000000000e+00 7.845928999749260583e+03
0.000000000000000000e+00 0.000000000000000000e+00 7.845928999749260583e+03
0.000000000000000000e+00 0.000000000000000000e+00 6.916418156966709830e+03
0.000000000000000000e+00 0.000000000000000000e+00 6.916418156966709830e+03
0.000000000000000000e+00 0.000000000000000000e+00 6.378777779428486610e+03
0.000000000000000000e+00 0.000000000000000000e+00 6.378777779428486610e+03
0.000000000000000000e+00 0.000000000000000000e+00 5.850932261271909738e+03
0.000000000000000000e+00 0.000000000000000000e+00 5.850932261271909738e+03
0.000000000000000000e+00 0.000000000000000000e+00 5.464661091153985581e+03
0.000000000000000000e+00 0.000000000000000000e+00 5.464661091153985581e+03
0.000000000000000000e+00 0.000000000000000000e+00 4.764212859656207911e+03
0.000000000000000000e+00 0.000000000000000000e+00 4.764212859656207911e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.699542333342693382e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.699542333342693382e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.184202206298349665e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.184202206298349665e+03
0.000000000000000000e+00 0.000000000000000000e+00 2.299109391049717033e+03
0.000000000000000000e+00 0.000000000000000000e+00 2.299109391049717033e+03
0.000000000000000000e+00 0.000000000000000000e+00 1.739141716983835977e+03
0.000000000000000000e+00 0.000000000000000000e+00 1.739141716983835977e+03
0.000000000000000000e+00 0.000000000000000000e+00 1.093190242101150488e+03
0.000000000000000000e+00 0.000000000000000000e+00 1.093190242101150488e+03
0.000000000000000000e+00 0.000000000000000000e+00 1.423316114915531944e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.423316114915531944e+04
